sale_id,customer_id,product_id,quantity,sale_date,payment_method,store_location
2532,190,25,4,2022-04-30,Debit Card,North Erin
2533,250,29,2,2023-03-03,Credit Card,New Aaronville
2534,220,55,2,2023-05-12,Debit Card,Martinland
2535,163,42,3,2022-06-20,Debit Card,North Matthew
2536,189,64,4,2023-01-17,Credit Card,Michelleport
2537,172,73,1,2024-05-09,Credit Card,Johnfurt
2538,238,2,3,2024-01-12,Debit Card,Aaronton
2539,75,38,4,2024-10-25,Credit Card,East Alvinhaven
2540,146,60,4,2023-07-03,Debit Card,Lake Mario
2541,150,16,3,2024-11-08,Credit Card,Sarahmouth
2542,149,33,4,2022-12-16,Debit Card,Jasonland
2543,279,4,3,2024-03-23,Debit Card,Dianabury
2544,13,38,1,2024-11-21,Crypto,Kellyburgh
2545,300,47,4,2023-05-08,Credit Card,Port Kristinaborough
2546,48,54,3,2023-01-04,Credit Card,Garretthaven
2547,206,15,1,2024-09-11,Debit Card,Port Katie
2548,109,24,2,2022-09-02,Crypto,North Betty
2549,59,24,2,2022-04-23,Credit Card,Perezshire
2550,8,54,2,2024-05-23,Credit Card,Wayneside
2551,80,14,3,2022-06-27,Debit Card,Peggybury
2552,43,32,2,2023-04-08,Debit Card,Paulport
2553,161,69,1,2022-01-24,Debit Card,North Katherinehaven
2554,257,71,3,2022-10-22,PayPal,Johnbury
2555,176,14,3,2024-01-28,Debit Card,Jenniferfort
2556,13,12,4,2022-06-14,Debit Card,North John
2557,177,15,4,2022-10-10,PayPal,North Kimberly
2558,231,5,4,2023-02-01,Credit Card,East Jasonmouth
2559,278,10,4,2022-03-29,Credit Card,Vasquezside
2560,188,20,4,2022-01-31,PayPal,New Andrewfurt
2561,264,30,4,2024-04-12,Credit Card,Theresaport
2562,8,27,2,2023-04-07,Debit Card,Petersport
2563,98,61,1,2023-01-03,Credit Card,New Kayla
2564,134,47,3,2022-10-30,Cash,South Fernandoburgh
2565,299,14,1,2023-04-19,Debit Card,South Timothymouth
2566,117,19,1,2023-11-07,Credit Card,East Nicoleborough
2567,68,18,1,2023-01-31,Credit Card,Hopkinsmouth
2568,155,65,2,2024-11-08,Credit Card,Ericfurt
2569,186,34,3,2024-03-18,Credit Card,Allisonton
2570,136,60,3,2024-04-30,Crypto,North Samantha
2571,271,46,2,2023-12-14,Debit Card,Raymondmouth
2572,110,47,1,2022-06-06,Cash,Port Maryberg
2573,209,2,4,2022-09-04,Debit Card,Ashleybury
2574,76,35,2,2023-09-28,Credit Card,Lake Matthewton
2575,160,3,3,2022-02-20,Debit Card,New Andreafurt
2576,224,29,2,2024-04-10,Debit Card,Lewistown
2577,26,51,1,2023-06-09,PayPal,North Joyceville
2578,170,16,3,2022-05-07,Credit Card,Brownfort
2579,48,15,1,2023-07-10,PayPal,Jesseton
2580,190,74,3,2022-03-22,Cash,North Donald
2581,141,40,3,2022-04-10,Debit Card,East Laura
2582,28,33,3,2022-02-27,Debit Card,Danielleburgh
2583,192,52,1,2024-07-03,PayPal,New Nicolechester
2584,60,27,2,2022-08-30,Credit Card,Owensview
2585,80,80,3,2023-12-14,Debit Card,Port Elizabethshire
2586,75,46,3,2024-05-25,Debit Card,Comptonstad
2587,241,77,3,2022-01-24,Credit Card,East Jaime
2588,265,39,1,2024-09-04,Debit Card,Lake William
2589,234,23,4,2024-12-22,Credit Card,Baldwinborough
2590,277,53,4,2024-03-01,PayPal,Lake Sharonfort
2591,290,21,2,2023-11-10,Debit Card,West Emmatown
2592,30,38,1,2022-04-06,Credit Card,New Elizabeth
2593,132,15,1,2024-03-06,Debit Card,East Darylberg
2594,157,20,4,2023-08-08,Credit Card,South Jessica
2595,45,40,3,2022-07-05,Credit Card,New Paigeside
2596,139,47,3,2024-11-15,Debit Card,East Shaneton
2597,251,52,2,2024-09-27,PayPal,Huberchester
2598,71,12,4,2023-09-26,Credit Card,West Zachary
2599,77,36,4,2023-01-26,Credit Card,Justinshire
2600,43,56,4,2024-02-24,PayPal,Mccormickstad
2601,13,30,2,2023-09-14,Cash,Port Angelamouth
2602,25,34,2,2023-01-12,Credit Card,New Christopher
2603,71,77,2,2024-06-25,Debit Card,Gwendolynfurt
2604,127,78,1,2024-01-01,Credit Card,Millerfort
2605,292,32,4,2023-07-15,Credit Card,East Chaseshire
2606,21,29,2,2022-02-09,Credit Card,North Nicholas
2607,253,39,2,2024-01-27,Credit Card,Moorechester
2608,129,54,3,2022-12-27,Debit Card,New Jennifer
2609,111,74,2,2024-07-20,Credit Card,North Russellfort
2610,184,1,1,2023-07-02,Credit Card,Matthewberg
2611,178,20,3,2023-03-04,Cash,Bryanmouth
2612,120,24,2,2023-08-07,Debit Card,Mooremouth
2613,224,16,2,2023-10-17,Credit Card,Port Deniseshire
2614,176,24,3,2024-04-08,PayPal,Tanyaberg
2615,275,58,2,2024-10-16,PayPal,Brianland
2616,197,1,3,2024-01-20,Debit Card,North Cynthiashire
2617,144,33,3,2023-11-12,Credit Card,West Sarah
2618,268,20,4,2023-09-08,Debit Card,New Valerie
2619,71,25,2,2023-07-28,PayPal,Port Sara
2620,105,24,1,2023-07-15,Debit Card,North Kellyton
2621,66,67,2,2022-06-28,Credit Card,East Jordan
2622,50,4,3,2024-02-26,Credit Card,East Traceytown
2623,178,12,3,2022-12-19,Debit Card,East Geraldborough
2624,156,42,1,2023-05-14,Debit Card,Harrisstad
2625,299,1,2,2023-03-25,Debit Card,New Lisa
2626,78,44,3,2022-08-29,Credit Card,New Brandon
2627,12,11,3,2022-02-15,PayPal,Andreachester
2628,16,36,4,2023-11-18,PayPal,South Chadberg
2629,182,36,2,2024-04-17,PayPal,East Jeffreyburgh
2630,13,27,1,2023-12-07,Debit Card,Corytown
2631,125,49,1,2022-10-01,PayPal,Yangbury
2632,202,25,1,2023-04-30,Debit Card,Johnsonborough
2633,161,7,1,2023-03-24,PayPal,North Kimberlyville
2634,140,21,1,2024-07-11,Crypto,South Lauren
2635,226,74,4,2022-10-22,Debit Card,Jaclyntown
2636,18,7,2,2023-01-05,Credit Card,Jeffreyfort
2637,256,67,4,2023-12-12,Debit Card,Wheelerland
2638,171,71,4,2022-11-17,Crypto,Michaelmouth
2639,153,14,1,2022-09-20,Debit Card,Lake Cassandra
2640,182,38,2,2023-11-14,Cash,West James
2641,175,34,2,2024-04-19,Debit Card,Patelside
2642,184,69,2,2023-07-02,Cash,South Nicole
2643,260,61,1,2024-02-09,Credit Card,Port Aprilfort
2644,170,69,2,2024-09-03,Cash,Jacksonside
2645,154,10,4,2023-04-30,Credit Card,East Carolynville
2646,299,78,2,2024-03-07,Debit Card,New Stanley
2647,265,48,3,2023-03-10,Debit Card,Jenkinsbury
2648,236,48,4,2024-06-13,Cash,South Kelly
2649,65,11,2,2023-11-10,PayPal,Fuenteschester
2650,176,12,2,2023-01-02,Credit Card,South Jennifer
2651,152,33,2,2022-11-27,PayPal,Ryanberg
2652,154,23,3,2024-01-29,Debit Card,Jamesstad
2653,37,21,3,2024-04-01,Debit Card,New Johnville
2654,67,50,1,2023-09-23,Crypto,Markchester
2655,175,79,4,2022-11-30,Credit Card,Michaelchester
2656,203,16,1,2024-02-02,Cash,South Allison
2657,283,59,4,2022-09-07,Credit Card,Floydstad
2658,233,67,2,2023-04-27,Debit Card,Deborahberg
2659,22,28,2,2022-12-26,PayPal,Mendezfurt
2660,207,52,2,2023-05-21,Debit Card,Melvinbury
2661,122,6,2,2023-10-17,Credit Card,Lake Jameston
2662,286,62,3,2022-04-20,Cash,South Sarah
2663,192,72,2,2022-02-22,Credit Card,Stephensfort
2664,157,11,3,2022-10-05,Credit Card,Lake Joshua
2665,175,10,4,2022-09-27,Cash,New Margaret
2666,14,28,2,2024-11-10,Crypto,New Shawn
2667,300,22,3,2022-05-18,Debit Card,Clarketon
2668,115,25,1,2023-09-08,Debit Card,Torreshaven
2669,221,66,4,2023-07-02,Credit Card,Jasontown
2670,290,23,4,2024-12-16,Debit Card,Johnsonmouth
2671,93,35,2,2022-09-15,Credit Card,Lisafurt
2672,17,69,2,2022-10-03,Credit Card,West Angela
2673,285,67,3,2023-04-22,Credit Card,Port Christopher
2674,77,14,1,2024-11-09,Crypto,West Seanchester
2675,146,11,3,2022-01-30,PayPal,New Allenborough
2676,274,67,1,2024-11-19,Credit Card,Jamesshire
2677,46,40,3,2022-11-13,Credit Card,Oliverside
2678,250,21,1,2022-07-21,Debit Card,Ericbury
2679,149,80,1,2024-07-23,Credit Card,South Ryan
2680,93,50,2,2022-05-02,Debit Card,Port Annshire
2681,155,11,2,2024-11-02,Credit Card,Port Moniqueshire
2682,88,30,2,2023-07-15,Debit Card,Lake Christopher
2683,45,20,3,2023-07-22,PayPal,Port Michaelbury
2684,289,65,3,2024-12-20,Credit Card,Petersfurt
2685,8,49,1,2024-03-31,PayPal,Garciamouth
2686,92,40,4,2024-05-10,Credit Card,Lorihaven
2687,72,38,2,2022-06-20,PayPal,Haroldmouth
2688,61,45,1,2024-01-12,Debit Card,Markland
2689,239,47,2,2023-09-17,Cash,East Stevenchester
2690,193,74,1,2022-11-24,Credit Card,East Vernonview
2691,86,23,2,2022-03-23,PayPal,East Martha
2692,38,46,1,2024-01-04,PayPal,Lukeview
2693,217,5,3,2024-05-19,Credit Card,Juarezburgh
2694,15,73,1,2023-03-10,Credit Card,Frankville
2695,95,50,2,2022-08-01,PayPal,Clayside
2696,165,63,2,2023-02-28,Credit Card,West Christinamouth
2697,179,28,4,2024-03-20,Debit Card,Sharonchester
2698,275,13,1,2022-10-15,Debit Card,Campbellmouth
2699,75,35,2,2022-10-09,PayPal,West Melanie
2700,253,61,4,2022-04-14,Credit Card,Reedfort
2701,73,76,2,2023-03-05,Credit Card,New Michael
2702,256,30,4,2022-08-03,PayPal,New Becky
2703,221,19,2,2024-01-27,PayPal,Andersonborough
2704,28,3,1,2022-05-10,Credit Card,Lake Jenniferstad
2705,204,55,2,2022-12-22,Cash,Dianaborough
2706,266,75,3,2023-08-21,Debit Card,Williamsborough
2707,255,67,1,2022-12-21,Credit Card,East Cynthia
2708,162,68,3,2023-11-11,Credit Card,Richardhaven
2709,234,36,1,2022-09-05,Cash,South Dawnbury
2710,137,48,4,2022-08-13,Credit Card,East Stuartmouth
2711,48,4,1,2024-07-16,Debit Card,South Diana
2712,65,51,4,2023-03-02,Crypto,West Stephenside
2713,92,47,2,2023-11-03,Debit Card,South Gregorymouth
2714,216,47,2,2024-08-14,Crypto,Russoton
2715,143,19,2,2022-03-07,PayPal,North Jeffreyfurt
2716,122,65,2,2022-10-02,Debit Card,Christineland
2717,92,38,3,2023-04-08,PayPal,Troyview
2718,219,3,3,2022-01-05,Credit Card,Klinehaven
2719,215,54,3,2023-07-30,Debit Card,Stevenside
2720,228,80,4,2024-09-22,Debit Card,Murrayton
2721,191,67,2,2023-05-07,Credit Card,Reginaldborough
2722,51,15,1,2023-02-22,Debit Card,West Christopher
2723,150,50,3,2024-02-23,Credit Card,Annehaven
2724,67,20,2,2024-01-27,Cash,Andreaburgh
2725,240,76,4,2023-05-16,Credit Card,Griffinborough
2726,157,24,2,2022-06-25,Debit Card,East Stevenburgh
2727,236,25,1,2024-02-03,Cash,Owenstad
2728,237,72,4,2024-06-03,PayPal,Matthewhaven
2729,44,73,4,2024-05-28,Credit Card,West Scott
2730,180,42,1,2024-11-05,Debit Card,Lake Kelly
2731,241,15,4,2024-10-20,Debit Card,Andrealand
2732,215,63,4,2022-05-24,PayPal,Johnsonborough
2733,139,2,2,2022-05-09,Credit Card,Brianberg
2734,84,69,1,2023-04-20,Cash,Sonyaton
2735,222,60,4,2022-12-22,Credit Card,Bradleytown
2736,219,14,1,2023-12-25,Credit Card,Amberland
2737,108,59,4,2022-11-26,PayPal,Lake Martin
2738,69,51,4,2024-12-16,Cash,Edwardburgh
2739,3,19,2,2023-01-21,Credit Card,Lake Kimberlyview
2740,209,72,1,2022-07-31,PayPal,Thomasberg
2741,87,64,4,2023-03-26,Credit Card,New Susanbury
2742,254,6,4,2022-12-04,Credit Card,South Michaelside
2743,113,7,3,2023-04-22,Credit Card,South Lisa
2744,65,70,2,2023-06-03,Credit Card,Nguyenchester
2745,294,55,4,2022-04-11,Cash,Patrickstad
2746,197,74,1,2022-05-28,Debit Card,Paulfort
2747,231,50,4,2024-09-23,Credit Card,Port Connie
2748,144,80,1,2023-03-22,Debit Card,Curtisstad
2749,39,71,2,2022-02-02,Debit Card,Joshualand
2750,242,35,2,2024-08-09,Credit Card,New Melissa
2751,139,75,4,2022-03-02,PayPal,Robertmouth
2752,67,36,3,2022-01-05,Debit Card,North Kevin
2753,237,49,3,2022-05-15,Debit Card,Johnsontown
2754,180,2,1,2022-04-15,Credit Card,Jamesbury
2755,102,44,2,2023-04-03,Debit Card,Wolfemouth
2756,40,40,3,2023-02-16,Credit Card,Kennethville
2757,109,28,4,2023-11-10,Debit Card,Cookeview
2758,156,27,3,2024-03-15,Debit Card,West Meaganberg
2759,37,18,1,2022-04-18,Crypto,East Anthonyside
2760,40,61,1,2022-10-13,Debit Card,South Ryan
2761,149,60,1,2024-08-11,PayPal,Johnsburgh
2762,131,65,4,2023-11-15,Crypto,Reyesland
2763,50,32,3,2022-12-09,PayPal,New Brianland
2764,22,16,4,2023-03-21,Credit Card,Stewartchester
2765,199,44,4,2022-07-16,Credit Card,Smithberg
2766,208,14,3,2023-07-02,Credit Card,West Charles
2767,18,75,4,2022-08-29,Debit Card,Brittanyhaven
2768,50,5,3,2023-04-24,Cash,New Williamburgh
2769,2,45,2,2022-03-20,Debit Card,Hallland
2770,162,22,4,2022-03-16,Cash,Morganshire
2771,128,41,2,2022-04-12,Cash,Alexandrachester
2772,212,21,4,2022-03-09,Debit Card,Foleyburgh
2773,75,48,4,2022-05-20,Credit Card,Wallaceberg
2774,143,63,3,2023-12-22,Credit Card,Port Angelton
2775,24,32,2,2023-08-12,Credit Card,North Ana
2776,115,36,4,2023-04-15,Debit Card,Lake Joseside
2777,105,32,1,2022-10-28,PayPal,Seanmouth
2778,70,24,4,2024-07-07,PayPal,Lake Gregoryborough
2779,69,8,1,2022-08-05,Debit Card,Davidstad
2780,102,27,3,2024-11-09,Credit Card,West Renee
2781,202,75,3,2022-12-13,Debit Card,Margaretmouth
2782,105,36,3,2023-12-28,Credit Card,Reneeland
2783,111,25,1,2024-08-04,Credit Card,Andersonstad
2784,153,80,3,2023-10-13,Credit Card,Port Cassandraberg
2785,229,29,2,2024-11-04,Cash,North Jasmine
2786,131,14,1,2024-03-04,Cash,West Wayne
2787,248,2,3,2022-05-12,Credit Card,Loriton
2788,43,59,4,2024-01-26,Debit Card,Stephensside
2789,212,20,1,2024-05-08,Credit Card,Scottview
2790,88,44,2,2022-01-14,Debit Card,Sanderston
2791,91,30,3,2022-07-06,Credit Card,East Raymondfort
2792,90,76,3,2023-02-11,Debit Card,Smithside
2793,153,46,2,2023-03-28,Credit Card,North Christinemouth
2794,158,63,3,2024-12-17,Debit Card,Christinechester
2795,202,79,1,2022-11-25,Debit Card,Matthewport
2796,72,37,4,2023-01-14,Debit Card,Sheilafort
2797,238,67,4,2024-03-19,Debit Card,South Glendachester
2798,130,1,2,2023-08-01,Credit Card,Heathershire
2799,132,16,1,2022-10-29,Credit Card,Sarahview
2800,81,6,1,2022-11-24,Cash,Bellhaven
2801,200,68,4,2024-01-11,Credit Card,Hollytown
2802,234,8,4,2022-07-08,Credit Card,Caseyside
2803,216,26,3,2022-09-21,Debit Card,North Krystal
2804,19,13,4,2023-12-23,Debit Card,Campbellstad
2805,232,29,1,2022-12-08,Debit Card,New Elizabeth
2806,130,76,3,2023-06-05,Cash,Ashleyview
2807,236,5,2,2023-10-11,PayPal,North Joseph
2808,249,48,4,2024-12-19,Credit Card,South Stephaniemouth
2809,252,60,4,2022-03-07,Cash,Jennystad
2810,97,38,3,2022-04-09,PayPal,Lake Jacquelineton
2811,196,15,1,2022-07-19,Credit Card,Heathermouth
2812,191,71,3,2024-11-16,Credit Card,North Ashley
2813,146,10,3,2024-06-03,Debit Card,North Andrewhaven
2814,70,47,1,2022-02-02,PayPal,Port Faith
2815,34,51,3,2023-04-13,Debit Card,West Mistyshire
2816,214,57,3,2023-08-15,Debit Card,South Lisa
2817,60,31,2,2024-08-03,Cash,Port Edward
2818,137,42,1,2022-12-25,PayPal,South Johnshire
2819,128,26,1,2024-01-18,PayPal,Sellersbury
2820,173,18,1,2023-10-31,Credit Card,North Sarahbury
2821,184,34,1,2024-01-06,Debit Card,West Misty
2822,93,58,1,2023-09-26,Credit Card,Davidfurt
2823,31,48,2,2024-04-19,PayPal,Laurenmouth
2824,199,16,2,2023-06-02,Crypto,Lake Ryan
2825,270,80,3,2024-12-21,Credit Card,West Christianbury
2826,182,57,1,2023-03-19,Credit Card,Colleenfurt
2827,84,60,2,2022-07-01,Cash,South Kyliechester
2828,90,10,2,2024-11-04,PayPal,Rasmussenmouth
2829,273,65,4,2024-08-26,Debit Card,East Joseph
2830,232,68,4,2023-03-29,Crypto,South Stephanie
2831,40,79,3,2024-05-27,Debit Card,South Michellehaven
2832,156,32,4,2024-11-12,Crypto,Port Bobby
2833,161,8,2,2022-09-02,Credit Card,South Carol
2834,51,4,3,2024-07-31,Debit Card,West Katieview
2835,165,52,1,2024-01-18,PayPal,Port Brianna
2836,163,59,3,2023-02-09,PayPal,New Ernest
2837,25,63,1,2023-05-18,PayPal,East Elizabeth
2838,208,36,3,2024-06-26,Credit Card,Williamfort
2839,56,60,4,2022-04-10,Credit Card,Frazierburgh
2840,233,64,1,2022-02-23,Cash,New Andrewton
2841,194,72,4,2022-11-01,Debit Card,Matthewmouth
2842,220,31,1,2022-10-26,Credit Card,Lake Sharon
2843,211,48,3,2022-11-29,Debit Card,New Melanie
2844,68,34,2,2023-10-07,Debit Card,Robinsonshire
2845,267,25,3,2022-01-17,Credit Card,Ericksonshire
2846,104,57,4,2023-01-30,Debit Card,Lake Mathewbury
2847,6,44,2,2023-09-10,Debit Card,Angelamouth
2848,51,33,2,2024-02-20,Credit Card,Lake Michaelburgh
2849,154,71,1,2023-08-18,Debit Card,Martinmouth
2850,231,66,2,2022-02-17,Credit Card,New Josephside
2851,200,51,3,2022-03-08,Credit Card,Lake Eric
2852,134,69,2,2024-07-04,Debit Card,West Caseyton
2853,132,73,1,2022-09-28,PayPal,Floydmouth
2854,298,54,1,2023-03-31,Credit Card,Port Kathleenhaven
2855,234,31,4,2024-12-24,Crypto,North Steven
2856,140,39,4,2022-09-04,Credit Card,North Leon
2857,37,38,2,2022-07-18,Credit Card,Justinfurt
2858,45,20,4,2022-11-01,Crypto,South Chadmouth
2859,191,51,2,2024-04-30,Debit Card,Jacksonside
2860,33,78,2,2023-12-25,PayPal,North Cody
2861,290,67,1,2022-03-01,Cash,West Dylanfurt
2862,20,26,2,2024-12-16,Debit Card,New Christophermouth
2863,102,52,1,2024-05-23,Credit Card,South Brettchester
2864,272,6,2,2022-04-05,Debit Card,Mcgeehaven
2865,253,6,2,2024-01-25,PayPal,Donaldfort
2866,148,40,1,2024-07-16,Credit Card,Kimberlyland
2867,274,78,1,2022-01-03,Crypto,Rhodeschester
2868,166,13,3,2023-11-12,Credit Card,New Cody
2869,300,33,1,2022-04-19,Credit Card,Mcdanielmouth
2870,275,32,2,2023-10-15,Debit Card,Garnermouth
2871,168,37,1,2024-07-25,PayPal,East Angelaborough
2872,219,44,4,2023-05-24,Credit Card,Turnerview
2873,286,75,1,2023-10-17,Credit Card,Joneston
2874,112,63,2,2023-11-18,Debit Card,South Donna
2875,180,41,1,2022-06-25,Credit Card,Osbornton
2876,20,18,4,2022-06-16,Debit Card,Taylorborough
2877,35,65,3,2022-07-14,Credit Card,Lake Andrewhaven
2878,133,55,1,2023-04-02,Credit Card,South Lisa
2879,139,16,2,2024-03-31,PayPal,Escobarberg
2880,29,73,2,2023-10-03,Cash,Longstad
2881,85,40,3,2022-04-11,Debit Card,North Michael
2882,271,5,3,2023-09-24,Debit Card,New Jessica
2883,264,12,1,2023-04-21,Debit Card,Brownbury
2884,60,8,4,2024-04-09,Credit Card,Martinezton
2885,14,64,2,2024-10-05,Debit Card,Port Johnburgh
2886,163,44,4,2022-09-08,Credit Card,Herreraview
2887,28,29,2,2023-02-07,PayPal,South Katherine
2888,210,34,3,2023-03-10,Cash,Tinaland
2889,122,79,1,2022-12-14,PayPal,Davidberg
2890,238,63,1,2022-09-28,Credit Card,Chadmouth
2891,171,13,2,2023-04-30,Debit Card,Cameronhaven
2892,149,16,4,2023-02-02,Credit Card,Adamshaven
2893,144,66,3,2024-07-10,Credit Card,North Katelyn
2894,247,29,1,2024-05-02,Credit Card,East Amandatown
2895,224,80,2,2023-11-04,Credit Card,Melissafurt
2896,260,47,1,2024-12-03,Crypto,New Thomas
2897,105,20,2,2023-07-31,PayPal,Combsfort
2898,53,3,1,2022-02-18,Debit Card,Jonathanburgh
2899,134,5,3,2024-11-20,Credit Card,Briannaview
2900,10,33,1,2023-01-09,Credit Card,South Donaldton
2901,159,67,1,2024-01-14,PayPal,East Davidport
2902,297,49,2,2024-11-03,Credit Card,Evelynberg
2903,86,37,2,2024-11-30,Credit Card,Jesseberg
2904,192,8,4,2022-04-09,Debit Card,Wrighthaven
2905,237,38,3,2024-03-25,Credit Card,North Vanessa
2906,196,33,4,2022-11-27,PayPal,West Justin
2907,106,60,1,2023-08-30,Credit Card,North Danny
2908,175,62,4,2024-06-14,Credit Card,Joseland
2909,184,38,1,2022-05-02,Credit Card,North Steven
2910,48,37,3,2022-12-04,Credit Card,Pinedaland
2911,133,3,2,2022-05-18,Crypto,New Johnshire
2912,120,79,2,2024-01-29,Credit Card,Jameston
2913,68,79,2,2024-04-28,Credit Card,South Michael
2914,276,2,2,2022-04-30,Debit Card,Katelynshire
2915,33,48,3,2024-08-15,Credit Card,East Robert
2916,110,40,3,2023-07-12,Credit Card,Williamtown
2917,176,68,1,2024-01-10,Debit Card,Perezland
2918,164,79,3,2024-03-01,Debit Card,Kimberlychester
2919,11,31,3,2024-11-29,Cash,Lake Samuel
2920,272,45,2,2023-11-21,Credit Card,Wilkinsonview
2921,227,38,2,2023-03-04,PayPal,Jeffreyport
2922,87,20,3,2024-06-24,Credit Card,Ramirezbury
2923,169,65,1,2022-08-18,Cash,Port Tommyberg
2924,135,54,2,2022-12-01,Credit Card,South Benjamin
2925,201,9,3,2023-04-20,Credit Card,Mcculloughview
2926,27,66,3,2022-08-03,Cash,South Evelynmouth
2927,299,49,3,2022-08-31,Credit Card,South Reginald
2928,176,61,4,2022-03-26,PayPal,Emilyfurt
2929,137,65,4,2022-04-03,Credit Card,Adamsmouth
2930,249,65,3,2024-05-21,Credit Card,Malloryton
2931,90,41,3,2023-01-15,Credit Card,Hunterhaven
2932,30,58,4,2024-11-04,Debit Card,Kendrastad
2933,262,16,3,2023-05-22,Debit Card,Michelemouth
2934,114,55,2,2022-12-17,Cash,East Kristin
2935,200,26,2,2022-04-02,PayPal,North Brittanytown
2936,40,4,2,2024-01-08,Cash,Rachelhaven
2937,25,65,3,2023-06-12,Debit Card,Alicechester
2938,128,54,2,2024-08-01,Cash,Loribury
2939,57,41,1,2022-03-06,PayPal,Bendertown
2940,1,24,1,2022-08-17,Debit Card,South Jacob
2941,243,74,2,2024-01-26,PayPal,Warrenchester
2942,163,36,2,2022-09-05,Credit Card,South Jerryton
2943,270,9,1,2024-06-07,Cash,Matthewfort
2944,122,17,4,2024-12-08,Debit Card,Schaeferfurt
2945,263,69,3,2023-09-12,Credit Card,Prattberg
2946,294,23,4,2023-01-20,Debit Card,Hawkinsmouth
2947,49,54,1,2022-05-31,Debit Card,North Angela
2948,234,71,3,2022-11-15,Credit Card,Williamsstad
2949,117,25,2,2022-08-24,Crypto,Lisatown
2950,201,53,1,2023-01-30,Credit Card,Smithhaven
2951,32,46,2,2024-08-09,Credit Card,New Sherrychester
2952,282,64,4,2023-01-20,Debit Card,South Aaronside
2953,72,73,2,2023-11-21,Cash,North Ryanshire
2954,206,3,3,2022-08-24,PayPal,Jamestown
2955,42,7,2,2022-02-07,Credit Card,West Amybury
2956,275,16,3,2022-03-15,Crypto,Lauraborough
2957,195,32,1,2023-11-09,Credit Card,Andreastad
2958,24,12,2,2024-12-29,Cash,Ericbury
2959,125,49,2,2023-10-19,Credit Card,Phamborough
2960,243,35,2,2024-03-30,Debit Card,Jesseside
2961,300,16,3,2024-09-03,Debit Card,Sarahbury
2962,70,45,1,2024-09-02,Cash,Lake Christina
2963,112,6,1,2023-04-21,Cash,East William
2964,72,73,2,2022-09-26,PayPal,Emmamouth
2965,252,10,2,2024-12-09,PayPal,Russellmouth
2966,296,7,2,2022-05-03,Crypto,East Caseystad
2967,204,23,3,2023-08-30,PayPal,North Amyland
2968,248,33,4,2023-11-20,Debit Card,Kylebury
2969,128,4,3,2022-07-16,Credit Card,East Richard
2970,238,36,1,2022-09-28,Crypto,North Tiffany
2971,95,3,3,2022-06-15,PayPal,Brendaburgh
2972,259,54,1,2022-02-09,Credit Card,East Michael
2973,58,41,4,2023-01-04,Debit Card,West Tracyview
2974,95,48,2,2024-06-29,Debit Card,Stephanieport
2975,60,61,2,2023-02-01,Cash,West Anthony
2976,12,67,4,2022-05-24,PayPal,Turnermouth
2977,184,77,2,2023-02-07,Debit Card,South Joseph
2978,67,18,3,2023-09-30,Credit Card,Port Joseph
2979,29,13,2,2023-12-13,Debit Card,Johnsonport
2980,279,2,2,2024-08-20,Credit Card,Port Kelsey
2981,265,19,1,2022-08-31,Credit Card,Russellview
2982,246,47,1,2024-07-11,Debit Card,Hansonfurt
2983,146,50,4,2024-04-01,Cash,Meghanland
2984,275,2,3,2024-12-01,Credit Card,West Janetview
2985,41,23,3,2022-06-11,Crypto,West Timothystad
2986,151,25,2,2023-04-18,Credit Card,Lake Matthew
2987,259,65,4,2023-02-16,Credit Card,New Michael
2988,60,2,2,2023-05-31,Credit Card,Port Michaelville
2989,90,37,1,2022-11-24,Debit Card,West Claytonport
2990,282,18,2,2024-01-06,PayPal,Garciastad
2991,5,73,4,2023-01-19,Debit Card,Port Samantha
2992,55,13,4,2024-11-08,Credit Card,Port Dwaynehaven
2993,63,32,4,2022-01-08,Cash,New Jennifer
2994,269,35,1,2023-04-04,Crypto,Greenemouth
2995,173,36,2,2024-07-07,Credit Card,Mclaughlinborough
2996,154,75,2,2023-11-15,Credit Card,Chrisburgh
2997,16,24,3,2024-02-01,Credit Card,Port Joyburgh
2998,140,46,2,2024-12-23,Debit Card,South Nicole
2999,172,80,3,2023-10-09,PayPal,West Laura
3000,25,22,2,2023-06-14,Cash,Ryanton
3001,287,50,3,2024-11-13,Credit Card,East Lisafort
3002,69,1,1,2023-07-22,Debit Card,North Jeffreyhaven
3003,286,57,4,2022-04-03,PayPal,Lake Matthewmouth
3004,27,68,3,2022-01-30,PayPal,Geraldmouth
3005,45,17,2,2023-08-02,Credit Card,Bowenport
3006,210,14,3,2024-01-12,Credit Card,Josephstad
3007,43,67,2,2023-01-10,Crypto,Fosterfort
3008,36,46,1,2023-07-21,Credit Card,North Maria
3009,50,29,1,2023-03-03,Credit Card,East Briana
3010,63,59,3,2023-12-22,Credit Card,Jenkinsfort
3011,25,6,3,2024-02-29,Credit Card,Port Heatherview
3012,181,5,1,2023-02-28,Debit Card,North April
3013,140,3,1,2022-07-07,Debit Card,South Amyberg
3014,65,35,2,2024-02-28,Credit Card,East Kelly
3015,200,60,4,2022-03-09,Debit Card,West Catherinemouth
3016,124,20,3,2022-07-28,PayPal,Christensenchester
3017,157,63,3,2022-07-15,Credit Card,Youngport
3018,233,20,1,2024-12-23,Credit Card,South Toddmouth
3019,91,77,1,2024-07-30,Debit Card,East Feliciaside
3020,57,27,3,2022-05-26,Credit Card,Smithside
